"customerID","customerName","Age","Fan_Mailing_List","Customer_Type","Game_ID","Num_Tickets_Purchased","Seat_Location","Ticket_Price","Concession_Purchases","Days_Before_Game"
"d105570f70594722","Klaasen, Emily",37,"No","Last-Minute","d0908dc35008",2,"Upper",163.54,0,1
"5ff1d8e2f271be61","Castaldi, Andrew",44,"Yes","Last-Minute","a433b072d0ca",1,"Lower",180.64,0,1
"7f76dba065ccfb51","Lopez, Jared",46,"No","Planner","436aa4ad2b7a",8,"Upper",252.96,43.59,17
"388ea300b3941fe6","Brena, William",47,"No","Last-Minute","e55640e5bb47",1,"Upper",162.55,0,1
"fedb59cf4c9078cd","John, Christopher",44,"Yes","In-Between","56c7d7f6d9db",6,"Lower",343.01,22.3,6
"472d10d49f39b1d1","Dickson II, Hannah",32,"No","Last-Minute","884d2c42a584",2,"Upper",204.98,0,0
"951b2bd8407e5ad3","Protho, Nicholas",64,"No","Planner","75061c2cc590",2,"Lower",684.06,0,17
"1359714f7df44f07","Koontz, Malca",35,"Yes","In-Between","cfc660e2c9dd",1,"Upper",446.97,0,8
"934904073b87b22b","Nelson, Alec",49,"Yes","Planner","53281b47be4a",3,"Lower",304.72,23.1,21
"1476f7176f76eb93","Gonzalez Soto, Agustine",27,"No","Last-Minute","324fd36f67eb",1,"Upper",242.07,0,1
"36c54737909cd808","Cooper, Payton",43,"No","Last-Minute","e40eb6925176",3,"Upper",356.88,0,2
"f6464cb586fcf666","Standish, Camron",24,"No","Last-Minute","78c27a77b7b0",2,"Upper",313.73,4.36,1
"ba57ac3618f50393","Owens, Kenneth",18,"No","Last-Minute","0c4f632e4414",1,"Upper",221.36,0,2
"38b9eaf76a90e898","Soto, Mark",39,"No","In-Between","08d85bc53b7c",2,"Upper",119.13,22.82,10
"0e837b69eb184dcd","De La Torre, Daniel",34,"No","Last-Minute","c5cc44515ea8",1,"Lower",364.36,0,1
"2e5fa24254b46790","Leon, Lizbeth",45,"No","In-Between","3229ec251b5d",2,"Upper",248.46,0,9
"ca396ddce96e6685","Najera, Toby",51,"No","Last-Minute","dd5155875e6c",3,"Upper",210.48,7.53,1
"4cbd6a17c1edfcad","Grenda, Camille",48,"No","In-Between","6931c65fe7af",4,"Lower",270.83,15.93,9
"35a3a4f75c246119","Maestas, Sol",59,"No","Planner","0cec5ddcdfa3",5,"Lower",271.29,31.08,23
"3c31f13210693846","Bradford, Callie",54,"No","Planner","c235c4351211",1,"Lower",414.2,0,29
"74ab8b63ad2b4255","Koller, Joseph",67,"Yes","Planner","695e4bcb9d6a",3,"Lower",735.05,30.75,28
"5c7d76db04240fc5","Koenig, Michael",40,"Yes","In-Between","067a0421eb64",2,"Lower",229.15,26.92,14
"f720e194d09112fa","Shandy, Christopher",28,"No","Last-Minute","afe842a47836",1,"Upper",327.94,8.04,2
"baa44715a76f7ee1","Drew, William",30,"No","Last-Minute","3a12f636b164",1,"Upper",397.81,4.93,1
"47efb634236f9d33","Oltmanns, Ryan",52,"Yes","Planner","08d85bc53b7c",3,"Lower",496.28,36.96,16
"197119ecd6642ee6","Mosley, Faleesa",25,"No","Last-Minute","9429b1e2cf58",2,"Upper",175.87,4.53,1
"0c70972fc9e2304a","Gomez, D'Ahnya",59,"Yes","Planner","f68cf7fcd17b",1,"Upper",291.13,33.17,34
"86ca05538d455cdb","Gray, Dylan",39,"No","Last-Minute","2b97f97cd2c0",1,"Upper",217.64,11.51,0
"94381c8e0871c2a8","Whyte, Ryan",30,"No","Last-Minute","91ae392c072d",2,"Upper",234.7,9.11,5
"1de38bd964565ee8","Rasmussen, Gerardo",54,"No","Planner","02ee3db305d7",3,"Upper",178.96,39.04,20
"178a1dd5cf05e025","Gutierrez, Joey",47,"No","In-Between","08d85bc53b7c",4,"Lower",248.46,0,11
"c3089350007df73d","Shoats, Tyrell",28,"No","Last-Minute","172a30ce8d0e",1,"Upper",335.08,0,0
"ebb038464d7a81df","Krantz, Ethan",45,"No","In-Between","6931c65fe7af",4,"Lower",250.2,0,8
"ad5d38ca6c47a468","Maes, Hunter",33,"No","In-Between","f7be8fcccf5a",5,"Upper",324.74,16.02,7
"ea5d489fb8ba6af9","Silos, Brandon",40,"No","In-Between","7040d6183039",2,"Lower",251.03,0,8
"aafdde01d6df93a8","Ackah Yensu, Jeremiah",55,"Yes","Planner","2f73386a1b02",4,"Upper",190.99,25.64,19
"6fe8f8a5930f77de","Johnson, Tiffany",35,"No","Last-Minute","324fd36f67eb",1,"Upper",387.77,0,1
"abc0b106c3cd4dee","Nguyen, Alan",27,"No","Last-Minute","7a88036337a8",1,"Upper",330.34,0,1
"0bb650168836efae","el-Semaan, Saami",23,"No","Last-Minute","19d1b5c2c831",1,"Lower",539.94,5.3,0
"8b60a9d8f315165b","Moquino, Christopher",25,"No","Last-Minute","dd5155875e6c",1,"Lower",264.76,10.75,2
"abfeb981e058f153","al-Darwish, Aqeela",34,"No","Last-Minute","695e4bcb9d6a",1,"Lower",352.42,7.9,4
"3f53d07003aefd39","el-Younis, Saaliha",33,"No","Last-Minute","884d2c42a584",1,"Upper",269.65,0,0
"a5e1a7170f045a44","Bunting, Moriah",62,"Yes","Planner","06e1b9648db0",5,"Lower",540.71,29.16,27
"a7a228c50bdc8709","Hammond, Brittanyclaire",49,"No","In-Between","71d0d35da5f0",1,"Upper",181.59,0,7
"1013a4d3abe2216d","Rowles, Michael",69,"No","In-Between","a433b072d0ca",4,"Upper",168.48,20.99,8
"68e7c986c0c38d64","Harding, David",60,"Yes","In-Between","a433b072d0ca",1,"Upper",250.32,33.73,5
"3bbad19aca7d19e8","Beal, Yennhi",37,"No","Last-Minute","44389f4b3414",1,"Upper",265.08,0,2
"a4e45f08d55ef13e","Burch, Kenneth",40,"No","In-Between","5b3074f8a61e",4,"Lower",324.58,15.95,7
"037f1b50358c2a98","Moonlight, Garitt",52,"Yes","Planner","bf2e620bd1f1",6,"Lower",236.76,40.3,28
"bd9393c07d4f705c","Vigil, Roberto",37,"No","Last-Minute","5e9c45374431",2,"Upper",192.79,5.79,1
"cf0ce3c2013548fc","Millard, Griffin",57,"Yes","Planner","472e6afcdb4a",4,"Lower",464.37,23.23,22
"5e0d89dc09686a3f","Schettler, Sabrina",45,"No","Last-Minute","776f239d67f2",1,"Upper",216.41,4.6,1
"28500e95d419ddda","Sandoval, Joshua",41,"No","Last-Minute","5b3074f8a61e",1,"Upper",126.93,5.47,0
"e9a953cc33997753","el-Ishak, Farhaana",26,"No","Last-Minute","19d1b5c2c831",2,"Upper",241.88,6.44,0
"6ce905480615d1a6","Hall, Samantha",48,"No","In-Between","0c4f632e4414",6,"Lower",414.82,23.04,13
"6a4f21f96900efc5","Avina, Kole",44,"No","Last-Minute","6c6defe33f66",2,"Upper",222.56,7.05,1
"10e44b99caef3cbc","el-Dar, Waajida",57,"Yes","In-Between","7fc94b0bd340",2,"Upper",145.49,0,9
"4f52ad074a060ef6","Rivera, Chandler",47,"Yes","In-Between","6302c3d0e2df",1,"Upper",71.46,14.47,8
"2fbb70e3a5a1a5cf","Herrera, Joseph",41,"No","Last-Minute","6302c3d0e2df",2,"Lower",463.73,5.68,3
"70347b3f1d79d451","Martinez, Tevan",27,"No","Last-Minute","172a30ce8d0e",1,"Upper",363.12,5.65,2
"309ffa5251f4ca70","al-Haider, Raita",44,"No","In-Between","6302c3d0e2df",4,"Lower",569.74,25.94,9
"d5014ebaedbf02e8","Harris, Cedrick",53,"No","In-Between","e6573fa3c9e1",2,"Lower",224.16,0,6
"ed30e6c4243b5055","Brown, Elias",37,"Yes","In-Between","5848f103a3a1",5,"Lower",253.12,22.17,5
"cafb50598da0914a","Kwon, Isaiah",47,"No","Planner","9429b1e2cf58",2,"Lower",168.54,0,24
"9d8596c849c5a4fc","Adams, Jazzmine",48,"No","In-Between","472e6afcdb4a",2,"Upper",179.99,16.83,13
"1d919170d0b0a454","Laner, Brandon",31,"No","Last-Minute","67223e073df0",1,"Upper",191.19,0,1
"e95e432433bae248","Jensen, Rebecca",25,"Yes","Last-Minute","2f73386a1b02",1,"Upper",378.54,0,2
"b7a3f397516dc3a4","Randolph, Taylor",48,"No","Planner","88c8f7535d6b",5,"Lower",241.78,13.1,24
"c1606c8586000766","Demaria, Juana",51,"No","Last-Minute","13dac987a68f",2,"Upper",201.74,10.25,2
"ea024a46c20dd6ef","Bozmans, Sierra",45,"Yes","Planner","d04d77ac8009",6,"Upper",298.48,0,34
"7828e1c2526be108","Schieferecke, William",53,"Yes","Planner","e6573fa3c9e1",6,"Lower",253.78,44.44,19
"21f9e168f1031453","Sun, Alyssa",37,"No","Last-Minute","803f0d4ffe24",2,"Upper",103.61,0,3
"701659614ae1cc2f","Pingrey, Hannah",28,"No","Last-Minute","7b08561d97ae",1,"Upper",319.55,0,0
"3be7735b42c30d28","Hagman, Jonathan",46,"Yes","Planner","695e4bcb9d6a",5,"Lower",426.83,0,16
"298d245809542ce7","Blevans, Rachel",46,"Yes","Planner","71d0d35da5f0",3,"Lower",386.97,40.32,27
"475b335b0e43dc44","Schmidt, Kevin",41,"Yes","In-Between","f651f40d5461",4,"Lower",350.8,17.67,13
"b7adf2a7a3055330","Alvarez Juarez, Justice",41,"No","Planner","f79da0d2fc54",3,"Upper",261.99,22.82,20
"d85ac257ebd26cfd","Bagaporo, Brian",41,"No","Planner","91ae392c072d",3,"Upper",192.5,30.65,24
"1783ac1951de0b88","Ross, Katherine",41,"No","In-Between","4574b30cd7b4",4,"Upper",293.13,0,8
"91dbd08d3c9e2785","al-Baccus, Jumail",38,"No","Last-Minute","cfc660e2c9dd",3,"Upper",235.94,0,6
"670a600c61dc13e4","Nguyen, Lynn",35,"No","Last-Minute","56c7d7f6d9db",1,"Upper",520.86,6.64,0
"c66c8b22e065ecf7","Lee, Alexandria",40,"No","Last-Minute","2b0c275ceac1",2,"Upper",99.48,0,4
"31608ac1a5c1c7d1","Milner, Charles",37,"No","Last-Minute","efb49f4afb07",2,"Upper",275.96,0,1
"7cd0b04a3e0bd407","Turnipseed, Jack",39,"No","Last-Minute","d323c39fb394",2,"Upper",201.12,7.5,0
"cc55f4899a9b72ec","el-Younan, Sumaita",46,"No","Planner","75061c2cc590",4,"Lower",290.13,29.31,27
"87c34783f2a0446f","Aragon, Tyler",35,"Yes","In-Between","b2c05b346bd4",3,"Lower",210.2,27.94,11
"6d2f98e6f347be1c","Brown, Shandis",51,"No","In-Between","02ee3db305d7",2,"Lower",296.62,18.97,7
"b5b476e39e4c9c52","Baker, Addy",49,"Yes","Planner","67223e073df0",1,"Lower",281.49,35.58,26
"a89910d47005d92b","Fukutome, Wyatt",22,"No","Last-Minute","91ae392c072d",2,"Upper",163.08,4.78,1
"8613984d2951c1c0","Hamilton, Dravon",46,"No","Planner","3c10fe9f9d2c",5,"Lower",351.3,37.64,16
"0a2131af0555b929","Liang, Andrew",43,"No","Planner","7fc94b0bd340",6,"Lower",361.72,43.42,27
"11592fd032a6a325","Ho, Michael",30,"No","Last-Minute","46c65a4487bc",1,"Lower",305.57,9.47,0
"57737d2361cb3419","Thirumalai, Michelle",31,"No","Last-Minute","a47d6686af9d",2,"Upper",134.05,7.41,1
"45cd78667a85d22a","Molinar, Angelica",58,"Yes","Planner","2816afe27f8b",3,"Lower",268.94,24.92,19
"5561a7dfb8bba5e6","Gannon, Mahryan",46,"Yes","In-Between","695e4bcb9d6a",2,"Lower",420.92,24.08,10
"57d5a3b9cc033a86","Packard, Traliah",59,"Yes","Planner","8b9fa821a3c5",2,"Lower",355.34,24.09,25
"bfdfdff9bfa18278","el-Khalil, Thaamir",41,"No","In-Between","cb0c79a65d8f",4,"Upper",147.83,25.1,8
"569a99e48b776fe1","Rascon, Jody",61,"No","Planner","6302c3d0e2df",4,"Upper",251.47,0,25
"76f713aaee8668e7","Gonzalez, Katie",38,"Yes","Last-Minute","7fc94b0bd340",1,"Upper",293.75,0,3
"6d79d80ec91bc3a0","el-Vaziri, Sakeena",60,"No","Planner","0d1986e367b1",5,"Lower",233.82,0,26
"98ef30d78da51833","Roberts, Ryan",32,"No","In-Between","88c8f7535d6b",2,"Upper",194.82,12.4,7
"15ee66551b56262b","Yahashi, Bryan",46,"Yes","In-Between","8c6e3539b3f3",7,"Lower",397.4,0,9
"8966f4d93dc0a5a8","Moncada-Andrade, Sergio",40,"No","In-Between","0c4f632e4414",1,"Upper",67.57,0,8
"8b01b3ecfe5a513a","Brott, Randall",56,"Yes","Planner","a433b072d0ca",4,"Lower",437.79,62.29,25
"75e7fe334696c9cd","Garcia, Olivia",18,"No","Last-Minute","0d1986e367b1",1,"Upper",248.24,0,1
"59e73e6c8cad4c3e","Benton, Kameo",26,"No","Last-Minute","7b8d3e62c4ce",1,"Lower",356.87,6.51,1
"ecf1bebee3c532a9","Johnson, Justice",60,"Yes","Planner","5e9c45374431",5,"Lower",231.88,27.89,26
"d02d5661f72ac0eb","Alexander, Rueben",48,"No","In-Between","324fd36f67eb",3,"Lower",290.67,28.14,7
"0dfb8d1d40be5a60","Nguyen, Genia",32,"No","Last-Minute","f79da0d2fc54",1,"Upper",133.67,0,3
"d1b3e20bddb28a63","Biggs, Miranda",52,"No","Planner","6ef400966fad",6,"Lower",238.01,24.66,16
"c019b078e1e9612a","Robele, Kyja",18,"No","Last-Minute","0b1c0f38a049",1,"Upper",181.9,0,3
"0bbd71463c83e1ce","el-Mansour, Musheer",39,"No","Last-Minute","776f239d67f2",1,"Upper",350.22,0,3
"8d94bf583870cb21","Chavez, Vincent",41,"No","In-Between","f3cd7383a4e2",1,"Upper",173.92,29.05,14
"ba2fac4db640e210","Cochran, Shalynn",48,"Yes","In-Between","e42b80ecc581",5,"Upper",171.65,15.77,6
"e857cb8847f23880","Armendariz-Saucedo, Alexandra",50,"No","In-Between","e6573fa3c9e1",3,"Lower",632.16,14.85,9
"faf5243ba5f76c7b","Raymond, Teria",52,"No","Planner","cfc660e2c9dd",7,"Lower",433.75,26.4,25
"6b1540e054b20978","Wilson, Shaunae",36,"No","Last-Minute","e172d4149d08",4,"Lower",317.66,0,0
"e25ced4b8b1399ab","Rhead, Duncan",45,"No","In-Between","56c7d7f6d9db",2,"Upper",158.44,0,9
"969634deac1fe4c5","Woodbury, Ian",53,"Yes","Planner","53281b47be4a",2,"Lower",307.88,37.47,20
"ecee12ebc3c14fb0","Showalter, Dillon",35,"No","Last-Minute","9429b1e2cf58",2,"Upper",326.84,0,3
"94424082629294c4","Farley, Aldo",50,"No","Planner","6a746056e26b",5,"Lower",409.65,34.34,19
"591f515dc6356e10","el-Abraham, Marwa",62,"Yes","Planner","5e9c45374431",5,"Upper",274.57,37.24,22
"bc113098b3b8867a","Hairston, Ariana",24,"No","Last-Minute","420ab355c4f7",1,"Upper",277.75,0,0
"875976315ed1e841","Allen, Aliika",61,"No","Planner","884d2c42a584",4,"Upper",515.67,39.44,18
"72e5ceea98f9d9a3","Rausch, Diamond",43,"No","Last-Minute","7b08561d97ae",1,"Lower",298.59,0,0
"51a1f8951be8cb2c","Eide, Gretchen",22,"Yes","In-Between","2b88c262f37f",2,"Upper",349.34,12.56,10
"3c53c1dc6610ba1c","el-Pour, Hadeel",47,"No","In-Between","cfc660e2c9dd",3,"Lower",211.12,12.38,9
"5f69e99770a103e7","Miller, Ivy",32,"No","Last-Minute","cb0c79a65d8f",1,"Upper",272.68,6.04,0
"e8e302dc3755d458","Slowman, Austin",49,"No","In-Between","b3b6268779e9",3,"Lower",325.61,32.61,14
"7abdefc1b5bec075","Woodie, Savannah",41,"No","Last-Minute","b5dfc4b95476",1,"Upper",273.88,0,1
"29d804f4a4c7b629","Valle, Daniel",68,"Yes","In-Between","7dabf077bfe1",3,"Lower",419.52,0,7
"10a63870e4d3fb64","Budney, Austin",37,"Yes","In-Between","f7be8fcccf5a",2,"Lower",652.78,34.63,10
"1ff1a9c785ab99a5","Taase, Amanda",30,"No","Last-Minute","695e4bcb9d6a",1,"Upper",125.4,0,0
"31d8cfbc11fac2a8","Rodriguez, Chuck",59,"No","Planner","6a746056e26b",5,"Lower",205.54,48.92,31
"c5444dbb55cfca1a","Rodriguez Enriquez, David",19,"No","Last-Minute","78c27a77b7b0",2,"Lower",241.11,6.82,0
"27178bb2f407d98a","Zavala-Garcia, Raymundo",50,"Yes","Planner","0b1c0f38a049",2,"Lower",256.43,27.95,25
"c17c786cf797fabd","Phanthavongsa, Brigitte",50,"No","Planner","dd9faf143906",3,"Lower",632.61,0,24
"7ed258734199f42f","Matthews, Maya",41,"No","In-Between","cee00fadd776",5,"Upper",320.35,24.46,6
"d15e155903d44e5d","Monroe, Romello",61,"No","In-Between","48ab3975a902",4,"Upper",171.86,25.39,8
"9ab557c6106a3044","al-Shad, Nazeeha",42,"No","In-Between","88c8f7535d6b",3,"Upper",515.46,0,10
"719b532af7a5aaca","Tran, Joshua",23,"No","Last-Minute","0f394c70b4c8",1,"Upper",151.16,0,1
"f00932bc0275856d","Bailey, Jamiley",36,"No","In-Between","e40eb6925176",2,"Lower",127.33,0,8
"ca5479503d72e2ee","Kirby, Eric",18,"No","Last-Minute","884d2c42a584",1,"Lower",861.17,11.9,3
"800407e8f0d3b997","Espino, Cruz",39,"No","Planner","7e223dd6d2f8",1,"Lower",418.58,57.63,27
"edf4b42fee7c496b","Shuman, Emily",23,"No","Last-Minute","4637c144a109",1,"Upper",259.13,7.75,1
"613a637eb05037dc","Bower, Briyana",52,"Yes","Planner","eaa02a53dc24",4,"Lower",450.47,34.64,27
"412ae916ac07b964","al-Morad, Aasiya",38,"No","In-Between","19d1b5c2c831",1,"Lower",428.72,30.93,6
"7e4d7afdf2f52bfb","Mcgowan, Sydney",76,"Yes","Planner","356a3a4d3e04",3,"Upper",336.73,19.39,25
"d2c5cf08a27bdd77","Martinez, Elias",44,"No","In-Between","6ffe09d8afc3",4,"Upper",420.98,26.56,13
"7be30bcd8660af91","Ho, Kevin",62,"Yes","Planner","0c4f632e4414",3,"Lower",320.82,42.79,26
"19412c46ccf4aac3","al-Attar, Quraish",31,"No","Last-Minute","6ffe09d8afc3",1,"Lower",375.84,0,3
"dd3d9ca16b938ce8","Begay, Kassandra",56,"Yes","Planner","2ee2a9035fbf",3,"Upper",176.04,0,34
"17409a1b11ef1b64","Eberharter, Courtney",38,"No","In-Between","afe842a47836",1,"Upper",174.96,18.65,11
"7482af50af15216c","Martin Cordoba, Robert",37,"No","Last-Minute","2b88c262f37f",1,"Upper",126.44,12.1,4
"86a95a1669c57e82","Davis, Paul",27,"No","Last-Minute","cee00fadd776",1,"Upper",208.51,7.13,3
"69a9ca8fddf83458","Cumley, Cody",24,"No","Last-Minute","472e6afcdb4a",1,"Upper",293.79,0,3
"f61002a8e7f73904","Hester, Kaylen",29,"No","Last-Minute","897e05160313",1,"Upper",472.24,0,2
"f5a27d0b77a3b2d6","Watkins, Wayne",37,"Yes","In-Between","e6573fa3c9e1",1,"Upper",201.52,0,11
"449e5f6cf8a115c4","Wright, Hamdi",40,"No","In-Between","7a88036337a8",4,"Lower",218.04,21.4,13
"d87d2f26dae689ee","al-Bangura, Suwailim",48,"No","In-Between","0cec5ddcdfa3",3,"Upper",306.12,0,8
"48b0fd98d0018984","Martinez Jaime, Gabriela",58,"Yes","Planner","7b8d3e62c4ce",2,"Lower",484.41,0,21
"b154fd35989a2aef","Colin, Monique",51,"No","In-Between","c88fcd3cf27c",5,"Lower",207.5,12.33,9
"236e21c0ae044302","Asamoah, Breanna",34,"No","Last-Minute","5e9c45374431",1,"Upper",147.74,0,4
"0e370899b0147f1e","Santos, Sensel",41,"No","Last-Minute","776f239d67f2",2,"Upper",176.61,7.93,1
"2dd29d044d28d02c","Winters, Jordan",44,"Yes","In-Between","9bd7422a5837",1,"Upper",224.66,0,15
"7668dca055997629","Colorado, Juana",41,"No","In-Between","06a5c88b5bc0",2,"Lower",272.08,15.43,16
"b6c42bb2de4a1646","Harrison, Troy",39,"Yes","In-Between","dd5155875e6c",2,"Upper",138.87,20.03,12
"4effa98ca892d64e","Gonzales, Brianda",39,"Yes","In-Between","53281b47be4a",4,"Lower",548.1,21.41,7
"662961a9bda14a5f","Foster, Rebecca",41,"No","In-Between","e172d4149d08",4,"Upper",123.55,0,6
"bd60fd2f686beed0","Suits, Jamia",53,"No","Planner","5e9c45374431",5,"Lower",206.38,36.46,19
"0a879ca9240605ce","Sung, Sidharth",41,"No","Last-Minute","b3b6268779e9",3,"Upper",416.87,0,3
"7164a705c956e78b","Romero, Ruben",48,"No","In-Between","0c4f632e4414",5,"Upper",171.6,24.03,10
"1089193c02551d12","Taylor, Peter",45,"No","Last-Minute","f651f40d5461",1,"Upper",308.18,0,2
"9581a8694a1f0572","Barrera Villalobos, Maria",23,"No","Last-Minute","7e223dd6d2f8",1,"Upper",288.63,6.08,0
"6ec30bbcdc770a1e","Rodriguez, Jose",55,"Yes","Planner","b3b6268779e9",7,"Lower",244.41,0,27
"2460565719f59bb7","Romley, Muna",54,"No","In-Between","067a0421eb64",3,"Lower",376.9,0,5
"54fdba86463884c6","Lewis, Jordan",55,"Yes","Planner","e40eb6925176",3,"Lower",321.9,40.42,23
"a334e891e20df64d","Alston, Sarah",43,"No","Last-Minute","3229ec251b5d",2,"Upper",251.41,5.65,1
"4973c19c7a087917","Hill, Javohn",44,"Yes","In-Between","dd9faf143906",2,"Lower",676.44,23.91,9
"9b14b7e8a3895872","Foley, Te'Keisha",48,"No","In-Between","91ae392c072d",3,"Lower",316.34,17.08,8
"1c16ee419af03a02","Garcia, Leydy",32,"No","Last-Minute","4bed42512fb8",3,"Upper",554.18,0,1
"cbfa0ac237587c84","Gilmore, Naathan",49,"No","Planner","4574b30cd7b4",9,"Lower",438.9,45.61,29
"1dac7798e17eaac9","Fernandez, Jesse",36,"No","In-Between","803f0d4ffe24",5,"Upper",318.69,11.12,10
"a71a56431da13d82","el-Abdella, Sahheeda",21,"Yes","Last-Minute","7040d6183039",1,"Upper",482.55,0,2
"c708a1c0e5369d4c","Cimino, Kaylee",22,"No","Last-Minute","a433b072d0ca",1,"Upper",432.26,10.05,2
"90c6fc4ebc9d8994","al-Rais, Ruwaida",60,"No","Planner","3a12f636b164",4,"Lower",402.52,39.74,18
"3f1a0818bd814ea7","Paulk, Timothy",44,"No","Planner","4574b30cd7b4",3,"Lower",621.56,34.87,28
"818d79cb3409e298","al-Matar, Raamiz",24,"No","Last-Minute","b385775d80b9",1,"Upper",173.28,6.15,0
"1ca7dea526134e87","Alexander, Roy",44,"No","In-Between","19d1b5c2c831",6,"Lower",200.11,0,5
"711afa44800e29ac","Amat, Maribel",24,"No","Last-Minute","2ee2a9035fbf",1,"Upper",207.63,0,0
"7560b272b272b91f","Burroughs-Chock, Vchuefeu",28,"No","Last-Minute","02ee3db305d7",1,"Upper",74.06,7.01,1
"dc721551a0388101","al-Mahmud, Ziyaad",50,"No","Planner","803f0d4ffe24",3,"Lower",366.76,30.88,19
"8ac19e2a00b62436","Quinonez, Dandrew",72,"No","Planner","28800117c623",5,"Lower",409.01,25.18,21
"518a6aee4991fdc2","Nichols, Khamsouk",37,"No","In-Between","9429b1e2cf58",4,"Upper",268.81,19.12,13
"716a4840f494bb03","Padilla, Jorge",33,"No","Last-Minute","695e4bcb9d6a",1,"Lower",486.45,0,2
"928386a7a87eec98","Cruz, Jay",36,"No","Last-Minute","28800117c623",1,"Lower",482.01,9.15,2
"02009722d7cc744f","Harrod, Mark",37,"No","In-Between","0cec5ddcdfa3",4,"Lower",522.15,29.98,11
"a49647c5045b0854","Tuytschaevers, Patrick",41,"No","Planner","4b97f845624d",8,"Lower",458.07,0,26
"acc4da1ce16faf47","el-Asad, Rasheeda",36,"No","Last-Minute","6a746056e26b",1,"Upper",281.14,0,3
"04413e3d319be097","Elahi, Ina",60,"No","Planner","9429b1e2cf58",2,"Upper",167.32,31.4,32
"f0276fc01edd4ef7","el-Mahmud, Saleema",30,"No","Last-Minute","3229ec251b5d",2,"Upper",145.89,7.81,0
"c2e85a1e36b6b9a6","al-Assaf, Tameem",33,"No","Last-Minute","cb0c79a65d8f",1,"Upper",152.41,5.98,5
"c10945a4d3309672","Sanchez, Angelica",60,"No","Planner","02ee3db305d7",5,"Lower",159.32,28.96,25
"6fca3c32b205d717","Naranjo, Raquell",27,"No","Last-Minute","3a12f636b164",2,"Upper",350.16,0,2
"b45296702a5c8914","Calahan, Brittney",31,"No","Last-Minute","5b3074f8a61e",1,"Upper",217.97,0,3
"dd217c5399d64f07","Callahan, Ty",26,"No","Last-Minute","803f0d4ffe24",1,"Upper",184.23,11.83,3
"4495857e0dca22bc","Vann, Yueh-Ya",57,"No","In-Between","e172d4149d08",3,"Lower",182.47,27.26,4
"db6b67352bb01aa9","Cloud, Samantha",37,"No","Last-Minute","b5dfc4b95476",1,"Lower",279.78,0,0
"09a36c51f8ca20d8","Lara Flores, Yovani",45,"Yes","In-Between","50e7b8cf9896",2,"Upper",307.5,0,11
"be0e4c8944ae98ab","Pool, Andrew",42,"Yes","Planner","2cc0f777ab7c",8,"Upper",231.79,50.19,27
"08d06f21d7dd9abb","Lino-Castro, Shanoah",33,"No","Last-Minute","c10ba8c0adeb",2,"Upper",204.64,0,2
"469ae9c92f7435a6","Sanchez-Saldana, Jacob",55,"Yes","Planner","7b8d3e62c4ce",2,"Lower",444.96,26.05,30
"0d88c8819ce2fee7","Richards, Daniel",61,"Yes","Planner","83d2968e026b",2,"Lower",470.43,33.81,26
"4c76f9ea3176fdef","Behrens, Doroteo",38,"No","Last-Minute","dd5155875e6c",1,"Upper",310.97,0,4
"52fcb6ef47d89ce1","Beech, Jessica",54,"No","Planner","55de6106752d",3,"Lower",318.44,0,25
"e10006da47366b65","English, Stephon",31,"No","In-Between","6302c3d0e2df",4,"Lower",534.91,29.11,8
"b0be9f7b72c6d52f","Clanton, Tre",33,"No","In-Between","0f394c70b4c8",3,"Lower",350.96,0,11
"2c6e1378a16fd48b","Hixon, Michelle",24,"No","Last-Minute","3a12f636b164",1,"Upper",108.61,0,0
"4fa590117586ed51","Mortel, Akane",56,"No","In-Between","bba6148f2cd1",3,"Lower",409.3,20.52,12
"7b48da72e3a4c4f1","Abrams, James",48,"No","In-Between","b2c05b346bd4",3,"Upper",149.94,0,9
"d88435c941b7234e","Mcelhaney, Amanda",46,"Yes","Planner","7a88036337a8",8,"Lower",160.58,0,26
"0c12ecf97cf91f64","Her, Kaili",62,"No","Planner","02ee3db305d7",5,"Lower",194.01,62.08,31
"51e2ee0d385eb4bd","Vogt, Zandra",63,"Yes","Planner","78c27a77b7b0",2,"Lower",327.26,34.12,24
"32980981e1aa211d","Enriquez, Samantha",58,"No","Planner","d240114ca1cb",3,"Lower",248.39,47.21,24
"57943ef2952506aa","Kotch, Shawn",21,"No","Last-Minute","f29a5b5a9554",1,"Upper",258.95,0,3
"7e8f84a1b84b0358","Young, William",55,"No","Planner","d04d77ac8009",1,"Lower",161.26,0,32
"b131bc2a67afca81","Misa, Maya",42,"Yes","Planner","0cec5ddcdfa3",4,"Lower",487.65,0,17
"a0b91f1712511231","Alexander, Jackson",47,"Yes","Planner","897e05160313",5,"Lower",219.79,0,32
"48f27f7b856f46d1","Lovett, Cody",43,"Yes","In-Between","0bdd7a9ec446",3,"Lower",492.8,19.76,14
"b99eacfe084ab833","al-Hussain, Azhaar",53,"No","In-Between","5848f103a3a1",1,"Upper",112,0,13
"e26a2360b64014cf","el-Noor, Yaasir",40,"No","Last-Minute","e42b80ecc581",2,"Upper",292.16,0,2
"ef1b7f279f5a79c4","el-Greiss, Dhaki",68,"Yes","Planner","7fc94b0bd340",4,"Upper",218.2,26.13,30
"475ef99d75acc5b8","Lopez, Emily",42,"Yes","In-Between","7b08561d97ae",2,"Lower",296.15,28.41,11
